0.1344873502,491.2280701754,9.6297100072,3.0680477883,3
0.0785619174,32.5814536341,9.5582060072,3.0638207135,3
0.0617842876,15.0375939849,9.5682113692,3.0629393234,3
0.0689747004,7.5187969925,9.8193689967,3.0627054853,3
0.0748335553,17.2413793103,9.6809210526,3.0619608626,3
0.0926764314,14.7783251232,9.8489405332,2.9908109261,3
0.0884154461,17.2413793103,9.5445574163,2.5691628766,3
0.0729693742,7.3891625616,10.1348684211,2.5693643992,3
0.0537949401,2.4630541872,9.6064593301,2.5693942544,3
0.0953395473,9.8522167488,10.0272727273,2.5695621899,3
0.0953395473,17.2413793103,10.0666866029,2.5697450530,3
0.0652463382,12.3152709360,9.6331738437,2.5699092566,3
0.0830892144,24.6305418719,9.4533492823,2.5701294387,3
0.0892143808,17.2413793103,9.5565191388,2.5703272294,3
0.0806924101,7.3891625616,9.7108253589,2.5711333199,3
0.0833555260,9.8522167488,9.9102870813,2.5713087192,3
0.0564580559,2.4630541872,10.0059808612,2.5715065099,3
0.1030625832,373.4335839599,9.6398411499,2.3114193912,3
0.0716378162,15.0375939850,9.9262861528,2.2772006481,3
0.0647137150,5.0125313283,9.7360506529,2.2782942913,3
0.1209054594,390.9774436090,9.6506383061,2.2823853269,3
0.0942743009,12.3152709359,9.6690590112,2.2864403966,3
0.0687083888,4.9261083744,9.1977671451,2.0310336001,3
0.0735019973,7.3891625616,9.6546052632,2.0373280718,3
0.1440745672,512.7905971826,9.6778724219,2.0857700236,3
0.0750998668,15.0375939849,9.6097891688,2.1900085533,3
0.0511318242,0.0000000000,9.7171277476,2.2023815909,3
0.0596537949,7.5187969925,10.1538355458,2.2066398441,3
0.0577896138,5.0125313283,9.4550910770,2.2189325374,3
0.0567243675,2.5062656642,9.8696412083,2.2230301018,3
0.1541944075,564.0394088670,9.7341741211,2.3335978911,3
0.0942743009,14.7783251232,9.8192071087,2.3282805336,3
0.0569906791,2.4630541872,9.9796650718,2.3261783761,3
0.1230359521,521.2600466684,9.6019411282,2.1975643262,3
0.0604527297,5.0125313283,9.7150252026,2.1192318767,3
0.0623169108,7.5187969925,9.1922629540,2.1205989307,3
0.0758988016,7.5187969925,9.4418252569,2.1212896527,3
0.0721704394,7.5187969925,9.8515847034,2.1219515946,3
0.0553928096,5.0125313283,9.8523102013,2.1226567067,3
0.0636484687,7.5187969925,9.7528270437,2.1233618187,3
0.0687083888,7.5187969925,9.4315318799,2.1240525407,3
0.1589880160,1215.5388471178,9.5872612055,2.2617138501,3
0.0996005326,12.5313283208,9.1556143149,2.1000251713,3
0.0804260985,7.5187969925,9.2036011080,2.1033162272,3
0.0713715047,25.0626566416,9.4687218263,2.1104907290,3
0.0921438083,35.0877192983,9.4670056321,2.1137817848,3
0.0945406125,35.0877192983,9.9147078222,2.1170728407,3
0.0801597870,15.0375939849,10.2447934601,2.1208904655,3
0.0735019973,10.0250626566,9.9178052787,2.1241815213,3
0.1033288948,354.8958603405,9.6003069372,2.1372097219,3
0.0865512650,9.8522167488,10.1861244019,2.1915944399,3
0.0548601864,2.4630541872,10.2936602871,2.1907636011,3
0.0846870839,9.8522167488,9.8968899522,2.1897559880,3
0.0713715047,9.8522167488,9.7815789474,2.1878114716,3
0.0942743009,12.3152709359,9.7278708134,2.1869099231,3
0.0537949401,0.0000000000,9.5789473684,2.1860437294,3
0.0804260985,12.3152709359,10.0671850080,2.1810763738,3
0.0830892144,12.3152709360,9.8524720893,2.1807228253,3
0.0985352863,19.7044334975,9.4998670920,2.1799980510,3
0.0705725699,10.0250626566,9.8259704285,1.3007145840,3
0.0604527297,15.0375939850,9.2682389501,1.3018310114,3
0.0932090546,15.0375939850,9.2869211648,1.3032132548,3
0.0745672437,17.5438596491,9.8799720593,1.3046220799,3
0.0790945406,12.5313283208,9.9623460565,1.3059511601,3
0.0671105193,12.5313283208,9.7778297418,1.3072802404,3
0.0553928096,7.5187969925,9.9686357041,1.3086093206,3
0.0540612517,0.0000000000,9.9174641148,1.3139091427,3
0.0505992011,0.0000000000,9.7649026873,1.9076205921,3
0.0508655126,0.0000000000,9.7204914199,2.2219816830,3
0.0756324900,7.5187969925,10.6803791776,2.2212681768,3
0.0521970706,0.0000000000,9.8956841865,2.5099027690,3
0.0814913449,32.5814536341,9.8394396792,2.5154460388,3
0.0977363515,22.5563909774,9.4951613483,2.5218149020,3
0.0793608522,15.0375939850,9.9952692737,2.5639201644,3
0.0844207723,17.5438596491,9.6851608687,2.5696993180,3
0.0980026631,17.2413793103,9.5100179426,2.5755089739,3
0.0873501997,14.7783251231,9.5032467532,3.2713053341,3
0.0727030626,7.3891625616,9.4647129187,3.2804746129,3
0.0612516644,2.4630541872,9.9114832536,3.2813155344,3
0.0697736352,7.3891625616,9.4159688995,3.2820917697,3
0.0535286285,0.0000000000,9.5697197539,4.2935491012,3
0.0798934754,9.8522167488,10.0031100478,5.1372858234,3
0.0934753662,12.3152709359,9.8803827751,5.1414842111,3
0.0585885486,4.9261083744,9.9134768740,5.1456825988,3
0.0772303595,9.8522167488,9.7875598086,5.1514670442,3
0.0761651132,9.8522167488,9.6918660287,5.1555721344,3
0.0607190413,2.4630541872,10.0059808612,5.1754445031,3
0.0551264980,2.5062656642,10.4284185344,5.1815055673,3
0.1304926764,205.5137844612,9.6923338929,5.6539688119,3
0.0511318242,0.0000000000,9.8974769460,5.6601133597,3
0.0527296937,2.5062656642,9.5104597618,5.6604659158,3
0.0679094541,2.5062656642,9.9610929237,5.6643943972,3
0.0788282290,10.0250626566,9.3012819129,5.6664593682,3
0.1161118509,342.3645320197,9.6624145591,5.9428136722,3
0.0857523302,9.8522167488,9.7564593301,6.1091706807,3
0.0684420772,9.8522167488,9.9449760766,6.1076533340,3
0.0844207723,12.3152709359,9.7394338118,6.1063572670,3
0.0609853529,7.3891625616,9.2583732057,6.1026903458,3
0.0737683089,14.7783251232,9.2679425837,6.1011413877,3
0.0897470040,17.2413793103,9.5575657895,6.0995292068,3
0.0615179760,14.7783251232,9.8079289132,6.0981066942,3
0.0553928096,2.5062656642,9.7443848857,6.0944076070,3
0.0772303595,7.5187969925,9.5780869638,6.0928636402,3
0.0647137150,20.0501253133,9.8463696455,6.3958831333,3
0.0588548602,10.0250626566,9.2558657409,6.3993007682,3
0.0577896138,2.5062656642,9.3732057416,6.4038803990,3
0.0519307590,2.5062656642,9.7514300104,6.4137231876,3
0.0609853529,7.5187969925,9.5329232171,6.4168674118,3
0.0519307590,0.0000000000,9.6303827751,6.4240326602,3
0.0740346205,12.3152709360,9.2338516746,6.4655947475,3
0.0663115846,9.8522167488,9.4655502392,6.4652233137,3
0.0543275632,2.4630541872,10.0747607656,6.4646780172,3
0.0790945406,7.3891625616,9.6872009569,6.4642512635,3
0.0719041278,12.3152709360,9.8492822967,6.4638719268,3
0.0900133156,12.3152709360,9.2422248804,6.4626232769,3
0.0766977364,9.8522167488,9.7990430622,6.4617618665,3
0.0860186418,17.2413793103,9.9179126794,6.4613588213,3
0.0849533955,12.3152709359,9.6208133971,6.4609794846,3
0.0519307590,2.4630541872,9.4467703349,6.4606317593,3
0.1067909454,378.4461152882,9.6488622242,6.3290378620,3
0.0977363515,17.5438596491,9.3517046204,6.3327020460,3
0.0583222370,2.5062656642,10.2264273123,6.3341410502,3
0.0583222370,5.0125313283,9.0910969609,6.3344000710,3
0.0695073236,10.0250626566,10.1200992913,6.3358966353,3
0.0519307590,2.5062656642,9.5169622621,6.3372492993,3
0.1222370173,721.6748768473,9.6191778147,6.3077138519,3
0.0801597870,12.3152709359,9.6708532695,6.3038849223,3
0.0908122503,12.3152709359,9.4968102073,6.3033475287,3
0.0505992011,0.0000000000,9.4234449761,6.3028409723,3
0.0889480692,12.5313283208,8.9983911133,6.3021688375,3
0.1075898802,368.4210526316,9.6565938803,6.1355038818,3
0.1374167776,205.5137844612,9.6049389485,6.1401337102,3
0.0649800266,12.5313283208,9.6366284531,6.1408905872,3
0.0572569907,10.0250626566,10.0522058735,6.1433057159,3
0.0503328895,0.0000000000,9.1114149009,6.1436702636,3
0.0519307590,0.0000000000,9.7489537240,6.1454018653,3
0.0543275632,2.5062656642,9.3891487091,6.1457208446,3
0.0700399467,5.0125313283,9.4039584607,6.1474980147,3
0.1315579228,450.9549736410,9.6528060648,6.1578875381,3
0.0822902796,12.3152709360,9.4499601276,6.1680093240,3
0.0921438083,14.7783251232,9.5006835270,6.1462992383,3
0.0886817577,14.7783251231,9.3814080656,6.1448355478,3
0.0758988016,7.3891625616,9.6638755981,6.1434036766,3
0.1906790945,1495.0738916256,9.6367077743,6.0599996660,3
0.4402130493,8283.2512315271,9.6428304284,6.2015762216,3
0.1600532623,624.8379569614,9.5038652229,7.3340971266,3
0.0676431425,15.0375939850,9.5875753978,7.3551028119,3
0.2021304927,649.1228070176,9.6662374790,7.5128306231,3
0.0841544607,17.5438596491,9.5410445971,7.5147419671,3
0.0636484687,5.0125313283,10.0390130030,7.5157356128,3
0.0660452730,7.5187969925,9.9084613447,7.7148641403,3
0.0516644474,0.0000000000,9.4515895001,7.7205779196,3
0.1107856192,358.3959899749,9.5300074015,7.7379065945,3
0.0969374168,17.5438596491,10.0514743797,7.7551416009,3
0.2956058589,2963.3134560539,9.6251672614,7.5083849353,3
0.2047936085,1701.0630023334,9.7586297818,4.8029269278,3
0.5968042610,501.2531328321,9.7420684886,3.9369364461,2
0.0860186418,12.5313283208,9.7432356809,3.9312044127,3
0.1976031957,165.0246305419,10.3517977765,4.5191327828,3
0.0881491345,17.2413793103,8.9868421053,4.5216933054,3
0.1086551265,208.0200501253,9.9523760986,5.3378461858,3
0.0945406125,15.0375939850,9.5492199398,5.7007491139,3
0.0532623169,2.5062656642,9.3494681680,5.7009553712,3
0.0921438083,20.0501253133,9.8239591536,5.7024567322,3
0.0958721704,20.0501253133,9.8300489395,5.7027061596,3
0.0545938748,5.0125313283,9.7655262558,5.7028500600,3
0.0516644474,0.0000000000,9.6540813757,5.7028980268,3
0.0681757656,10.0250626566,9.8368085285,5.7029459936,3
0.1312916112,399.0147783251,9.5607919688,6.6729108612,3
0.0854860186,12.3152709359,9.1772328549,6.6978698098,3
0.0913448735,9.8522167488,10.1342105263,6.7039602710,3
0.1302263648,208.0200501253,9.7801481375,7.6628507649,3
0.0868175766,20.0501253133,9.4524082668,7.6693898397,3
0.0607190413,2.5062656642,9.5606510295,7.6721011634,3
0.0532623169,0.0000000000,9.6331258769,7.6725796323,3
0.0633821571,5.0125313283,9.8824173672,7.6744935079,3
0.0615179760,2.5062656642,10.1869026634,7.6812452356,3
0.0719041278,15.0375939849,9.8103897817,7.6835312536,3
0.0508655126,0.0000000000,10.2059694691,7.6892728803,3
0.0516644474,0.0000000000,9.7982935808,7.6915057351,3
0.0628495340,10.0250626566,10.1949478961,7.6966094033,3
0.0599201065,2.5062656642,9.1811076735,8.3368215953,3
0.0814913449,10.0250626566,9.4625750980,8.3376899278,3
0.0569906791,7.5187969925,9.5513604586,8.3387000288,3
0.0540612517,0.0000000000,10.5176278016,8.3391076134,3
0.0814913449,15.0375939850,9.8432436183,8.3395329191,3
0.0916111851,17.5438596491,9.5748102313,8.3404012515,3
0.0772303595,15.0375939849,9.6552300094,8.3411278154,3
0.0569906791,2.5062656642,9.2146994280,8.3413227471,3
0.0617842876,2.5062656642,9.1147485940,8.3417126107,3
0.0625832224,2.5062656642,8.9435070931,8.3423860113,3
0.0527296937,0.0000000000,9.1449257114,8.3431480173,3
0.0617842876,0.0000000000,9.4800278207,8.3454517564,3
0.0519307590,0.0000000000,9.9758067417,8.3456289671,3
0.0977363515,14.7783251232,9.7503417635,8.3463359767,3
0.0572569907,2.4630541872,9.2936602871,8.3471196758,3
0.0537949401,0.0000000000,9.5191387560,8.7417165834,3
0.0612516644,2.4630541872,9.7183014354,8.7361776578,3
0.0716378162,4.9261083744,9.4904306220,8.7352584319,3
0.0636484687,7.3891625616,9.8770933014,8.7339620876,3
0.1315579228,750.8858352778,9.6025165338,8.8293728405,3
0.1789613848,628.4245095497,9.5984556987,9.0401529656,3
0.1563249001,525.5811943652,9.5974124878,9.2764370889,3
0.0788282290,5.0125313283,9.9732125369,9.2919816035,3
0.0841544607,12.5313283208,9.3299496748,9.2955071638,3
0.0623169108,2.5062656642,10.5162427600,9.1823180761,3
0.0529960053,2.5062656642,9.0301651257,9.1814067068,3
0.0663115846,2.5062656642,9.8918558358,9.1803814163,3
0.0860186418,10.0250626566,10.0803923685,9.1793751127,3
0.0780292943,7.5187969925,9.4709516015,9.1783688091,3
0.0503328895,0.0000000000,9.3146742454,9.1765650573,3
0.1776298269,1197.9949874687,9.6386746606,9.0480652547,3
0.0732356858,5.0125313283,10.2619187522,8.5755543910,3
0.0764314248,5.0125313283,9.2476226451,8.5747063112,3
0.0727030626,5.0125313283,9.8737973322,8.5704659123,3
0.1153129161,840.3768040792,9.6813983664,8.1827368058,3
0.0692410120,2.4630541872,9.0299043062,7.8069038189,3
0.0985352863,17.2413793103,9.1704545455,7.8036370313,3
0.1651131824,967.0296430732,9.5876635091,7.4003016187,3
0.0868175766,12.5313283208,9.6919151947,6.9910675322,3
0.0519307590,0.0000000000,10.1316449017,6.9809108275,3
0.1022636485,150.2463054187,9.8356613675,5.8882781324,3
0.0846870839,9.8522167488,10.3916267943,5.8833520241,3
0.0527296937,2.4630541872,10.5293062201,5.8666828698,3
0.0612516644,4.9261083744,9.1750398724,5.8630504870,3
0.0516644474,0.0000000000,9.6341331798,5.8596459464,3
0.1166444740,15.0375939849,9.9667521504,4.6561557964,3
0.0940079893,17.5438596491,10.0250184372,4.6493952082,3
0.0727030626,7.5187969925,10.1440053483,4.6419447641,3
0.0607190413,2.5062656642,9.7685241813,4.6344943199,3
0.0745672437,10.0250626566,10.0745584056,4.6282856164,3
0.0537949401,2.5062656642,9.9415314602,3.8480819172,3
0.0625832224,10.0250626566,9.5353095658,3.9656834236,3
0.0713715047,10.0250626566,9.7971004065,3.9695314274,3
0.1209054594,64.0394088670,10.3022328549,4.1843562797,3
0.0676431425,9.8522167488,9.6600478469,4.8365064030,3
0.0732356858,7.3891625616,9.1244019139,4.8317594259,3
0.0854860186,12.3152709359,9.3935406699,4.8302666659,3
0.0841544607,12.3152709360,9.3108054226,4.8287141954,3
0.0820239680,12.3152709360,9.1521132376,4.8272214353,3
0.1486018642,832.2098349321,9.8330010379,5.0262854336,3
0.0788282290,20.0501253133,9.4964111502,5.2713199447,3
0.1568575233,738.0088151413,9.5666299221,5.6138473399,3
0.1483355526,593.6392705903,9.6759270959,5.9893845605,3
0.0641810919,10.0250626566,9.6532839275,6.4810771628,3
0.0713715047,12.5313283208,9.3406023032,6.4792484283,3
0.0711051931,10.0250626566,9.4166396853,6.4778993619,3
0.0846870839,17.5438596491,9.3439077658,6.4763104614,3
0.0580559254,0.0000000000,9.6889772278,6.4750813120,3
0.0556591212,2.5062656642,9.8457027737,6.4732525775,3
0.1869507324,2262.2072422435,9.5955690781,7.0178922568,3
0.0833555260,9.8522167488,9.5349282297,7.0147985293,3
0.0822902796,14.7783251231,9.9236158578,6.9898097255,3
0.0980026631,19.7044334975,9.5559542796,6.9843297246,3
0.0902796272,19.7044334975,9.9106858054,6.9786305237,3
0.1134487350,437.4297813499,9.6536867274,6.9537384652,3
0.0655126498,12.5313283208,9.9903986441,6.9292028389,3
0.1230359521,248.1203007519,9.7083037138,6.6582399958,3
0.0846870839,15.0375939850,9.3377077348,6.6648436259,3
0.1185086551,405.3668654395,9.6412292693,6.6750737303,3
0.0583222370,7.3891625616,9.7697368421,6.4498034408,3
0.0684420772,4.9261083744,9.6271929825,6.4509295966,3
0.1640479361,325.1231527094,9.6199589884,6.4565406183,3
0.0532623169,2.4630541872,9.8086124402,6.4598400572,3
0.0503328895,0.0000000000,9.6244019139,6.4600178712,3
0.0503328895,0.0000000000,9.6626794258,6.4600968997,3
0.0577896138,2.4630541872,9.4874401914,6.4601956853,3
0.0777629827,22.1674876847,9.9226076555,6.4611045128,3
0.0990679095,15.0375939849,9.3989596342,5.8348685638,3
0.0913448735,17.5438596491,9.9692457819,5.8395777050,3
0.0958721704,20.0501253133,9.7685095247,5.8444715184,3
0.0569906791,5.0125313283,9.6907280162,5.8490883235,3
0.0673768309,10.0250626566,10.0935256802,5.8535204564,3
0.0894806924,15.0375939850,9.7538489080,5.8577679170,3
0.0687083888,5.0125313283,9.6573611061,5.8614613611,3
0.0862849534,15.0375939849,9.4335968082,5.8660781662,3
0.0865512650,17.5438596491,9.3364759087,5.8709719796,3
0.0639147803,12.5313283208,9.7428219672,5.8754041125,3
0.0623169108,7.3891625616,9.5690789474,5.8904596731,3
0.1747003995,1480.8573157031,9.6096417082,4.9377006210,3
0.0572569907,5.0125313283,9.1818061901,4.2477939281,3
0.0527296937,0.0000000000,9.6001367054,4.2450091885,3
0.0583222370,0.0000000000,9.7258756940,4.2238704835,3
0.0508655126,0.0000000000,9.0746843185,3.4387512723,3
0.0631158455,12.5313283208,9.5386272699,3.4339186166,3
0.0809587217,17.5438596491,9.5483378002,3.4304985833,3
0.0972037284,22.5563909774,9.7040675852,3.4267811558,3
0.0854860186,27.5689223058,9.5601298901,3.4227663342,3
0.0564580559,2.5062656642,9.6297442170,3.4187515125,3
0.0516644474,0.0000000000,9.5544123467,3.4151084336,3
0.0500665779,0.0000000000,9.8954443525,3.4143649481,3
0.1675099867,1092.1268688964,9.5414465222,3.0832229031,3
0.0822902796,14.7783251231,9.6203007519,2.9063978929,3
0.0764314248,7.5187969925,9.2819249080,2.9058705742,3
0.1251664447,591.4786967419,9.6091870249,2.9210588330,3
0.0854860186,15.0375939850,9.2997668471,2.9370477031,3
0.0969374168,15.0375939849,8.9845058648,2.9399161181,3
0.0713715047,5.0125313283,9.3373385617,2.9425638858,3
0.0524633822,0.0000000000,9.5649770359,2.9437774460,3
0.0673768309,5.0125313283,9.0084841290,2.9443290643,3
0.0596537949,2.5062656642,9.2054118550,2.9449358444,3
0.0740346205,5.0125313283,9.5821471542,2.9455426245,3
0.1017310253,383.0697433238,9.8129705206,3.0671449352,3
0.0543275632,2.4630541872,8.8750000000,3.2917386027,3
0.0673768309,9.8522167488,9.3086124402,3.2926554062,3
0.0719041278,17.2413793103,9.4032595694,3.2939055928,3
0.0623169108,12.3152709360,9.5386762360,3.2974061152,3
0.0593874834,7.3891625616,8.9318181818,3.3012400207,3
0.0500665779,0.0000000000,9.0239234450,3.3028235903,3
0.0540612517,0.0000000000,8.7392344498,3.3031569734,3
0.0684420772,17.2413793103,9.6306818182,3.3055740008,3
0.0639147803,17.2413793103,9.6507177033,3.3095745978,3
0.0748335553,41.8719211823,9.5946305157,3.3124083540,3
0.0511318242,0.0000000000,9.3624401914,3.3149920729,3
0.0700399467,4.9261083744,9.4605263158,3.3169923715,3
0.1371504660,517.3710137412,9.5644789479,3.8065965675,3
0.0721704394,27.5689223058,9.2527291115,4.2463532623,3
0.0660452730,22.5563909774,9.3742957873,4.2526670264,3
0.0559254328,2.5062656642,9.2570781020,4.2561504825,3
0.0503328895,0.0000000000,9.0435418690,4.2566947725,3
0.0567243675,10.0250626566,9.6706551067,4.2577833525,3
0.0532623169,0.0000000000,9.4339796861,4.2610490925,3
0.0519307590,0.0000000000,9.6009641328,4.2614845246,3
0.0628495340,10.0250626566,9.7376995119,4.2623553886,3
0.0692410120,12.5313283208,9.5750240833,4.2670362826,3
0.0745672437,20.0501253133,9.2481502800,4.2725880407,3
0.0545938748,5.0125313283,9.5785636340,4.2778132248,3
0.0575233023,22.5563909774,9.5626056769,4.2794460948,3
0.0508655126,0.0000000000,9.6969756928,4.2812966808,3
0.0620505992,12.5313283208,9.4357004953,4.2864130069,3
0.2106524634,780.8313888168,9.4943415854,5.1840265209,3
0.0764314248,14.7783251232,9.1098769651,5.4146631772,3
0.0537949401,0.0000000000,9.3516746411,5.4159005967,3
0.0556591212,7.5187969925,9.6632340420,5.4185082956,3
0.0921438083,35.0877192983,9.8507065111,5.4211524658,3
0.0513981358,0.0000000000,9.7007590747,6.4569914972,3
0.0825565912,15.0375939849,9.8654599589,6.4569673727,3
0.0647137150,17.5438596491,9.3497829502,6.4569043810,3
0.0532623169,2.5062656642,10.1277026298,6.4564379744,3
0.1571238349,1053.0636937170,9.6018648304,7.0666619019,3
0.2676431425,3197.0443349754,9.6340716979,8.0407272079,3
0.0511318242,0.0000000000,9.8241626794,7.8700563234,3
0.1163781625,342.3645320197,9.5670539986,7.8890073517,3
0.0535286285,0.0000000000,8.7751196172,7.8972948045,3
0.0713715047,2.4630541872,10.4240430622,7.8996709273,3
0.2348868176,1279.1893526920,9.5680421629,7.8187442702,3
0.0673768309,17.5438596491,9.6043975069,7.6765113471,3
0.1616511318,593.9849624060,9.8764524949,7.6908502243,3
0.0689747004,4.9261083744,9.5083732057,7.7023760781,3
0.0633821571,12.3152709360,9.9037081340,7.7040877763,3
0.2556591212,1025.1490795955,9.5158108570,7.5612334133,3
0.0913448735,27.5689223058,9.2799642647,7.4959817950,3
0.0727030626,5.0125313283,10.0034436170,7.4915388696,3
0.0708388815,7.5187969925,9.7716989843,7.4889186828,3
0.2572569907,1210.7423731743,9.7060432009,7.2388778345,3
0.0513981358,0.0000000000,9.0131578947,6.8358650717,3
0.0852197071,17.2413793103,8.8896531100,6.8365250288,3
0.0681757656,14.7783251232,9.9143882433,6.8385426119,3
0.0564580559,0.0000000000,10.6674641148,6.8406544746,3
0.1145139814,380.9523809524,9.6913048327,5.8890515501,3
0.0705725699,10.0250626566,9.5281097481,5.7180025240,3
0.0583222370,10.0250626566,9.9075703613,5.7128988559,3
0.1163781625,325.1231527094,9.7668273555,5.1212795998,3
0.6298268975,411.0275689223,9.3819682598,5.2320811756,2
0.3571238349,226.6009852217,10.4823532438,6.3020655564,3
0.0655126498,19.7044334975,9.5014619883,6.5559399473,3
0.0822902796,14.7783251231,10.0832194122,6.5541368503,3
0.0940079893,51.7241379310,9.9220856894,6.5537656244,3
0.0993342210,27.0935960591,9.4604266348,6.5535063555,3
0.0649800266,12.3152709360,9.3098086124,6.5532706566,3
0.0561917443,0.0000000000,9.4825700615,6.5529930900,3
0.0700399467,15.0375939849,9.7540741807,7.0246248261,3
0.0758988016,17.5438596491,9.8706260268,7.0250470045,3
0.0540612517,0.0000000000,9.7964888297,7.0254128925,3
0.0564580559,5.0125313283,9.2353611301,7.0260133241,3
0.1014647137,194.5812807882,9.7763905502,7.7729011348,3
0.0593874834,7.3891625616,9.8316387560,7.7770588645,3
0.0689747004,4.9261083744,8.8201754386,7.7823055233,3
0.0665778961,7.3891625616,9.2398325359,7.7841864010,3
0.0926764314,17.2413793103,9.8799342105,7.7858362938,3
0.0766977364,29.5566502463,10.1986566066,7.7877831672,3
0.1328894807,471.1779448622,9.5946411432,8.0805290323,3
0.0713715047,10.0250626566,9.8667721936,8.2697543584,3
0.0692410120,10.0250626567,9.5965943567,8.2722834082,3
0.0745672437,12.5313283208,9.1493166729,8.2746719553,3
0.0727030626,10.0250626566,9.6570397285,8.2769668339,3
0.0553928096,2.5062656642,9.9573575086,8.2791680439,3
0.0713715047,12.5313283208,9.3891966759,8.7802181298,3
0.0828229028,15.0375939849,9.6017881340,8.7793827080,3
0.0623169108,10.0250626566,9.7870273771,8.7788358864,3
0.0521970706,2.5062656642,9.5818613519,8.7786991810,3
0.0623169108,7.5187969925,9.4150268015,8.7785776651,3
0.0548601864,0.0000000000,9.7463275413,8.7781067909,3
0.0591211718,12.5313283208,9.5040731814,8.7777270537,3
0.0503328895,0.0000000000,9.8042294732,8.7765270841,3
0.0724367510,12.5313283208,9.3343296439,8.7728664174,3
0.0972037284,22.5131795005,9.6978088163,8.7722285112,3
0.0537949401,7.3891625616,9.8355263158,8.7717787976,3
0.0948069241,61.5763546798,9.6341553184,8.7712712592,3
0.0577896138,2.4630541872,9.4970095694,8.7708234311,3
0.0537949401,4.9261083744,9.9461722488,8.7707189379,3
0.0601864181,7.3891625616,9.7822966507,8.7704950239,3
0.0540612517,2.4630541872,9.4407894737,8.7703457479,3
0.0556591212,2.4630541872,9.8702153110,9.2178741512,3
0.0585885486,2.4630541872,9.7159090909,9.2207779624,3
0.0793608522,19.7044334975,9.6770334928,9.2216359067,3
0.0846870839,17.2413793103,9.4816088517,9.2239457565,3
0.0729693742,4.9261083744,9.8604465710,9.2249356921,3
0.0599201065,2.4630541872,9.2368421053,9.2255296535,3
0.0761651132,22.1674876847,9.7266746411,9.2268495677,3
0.0700399467,14.7783251232,9.3465481887,9.2282354776,3
0.0561917443,4.9261083744,10.0606060606,9.2299513660,3
0.0543275632,0.0000000000,9.5476010601,9.2448779745,3
0.0804260985,12.5313283208,9.9099263310,9.2480341903,3
0.0796271638,15.0375939850,10.2313079349,9.2510560991,3
0.0553928096,0.0000000000,9.5714285714,9.2518619414,3
0.0857523302,17.5438596491,9.8570326834,9.2552867714,3
0.0830892144,17.5438596491,9.3554850044,9.5585647458,3
